"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186888817891374,0.203062358276644,0.195152296819788,0.192278861788618,0.17263986332574,0.170421722365039,0.186668500687758,0.187888218793829,0.176269274537696,0.200477452229299,0.188918601583113
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184640218878249,0.174851224707135,0.196666326530612,0.179858775029446,0.20899945799458,0.187371640091116,0.176283547557841,0.180663823933975,0.18277840112202,0.167910526315789,0.183313757961783,0.171518073878628
"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180648979591837,0.196858686730506,0.174423535676251,0.195115532879819,0.178317432273263,0.204424254742547,0.181132004555809,0.185127249357326,0.209576203576341,0.206227208976157,0.183637126600285,0.220345222929936,0.19057110817942
"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176474116161616,0.167585034013605,0.181033515731874,0.167739829605964,0.185275510204082,0.187775500588928,0.200039701897019,0.185671981776765,0.184523650385604,0.218082943603851,0.208817812061711,0.177355618776671,0.193982929936306,0.182789050131926
"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161358907672302,0.17216452020202,0.184937551020408,0.196774965800274,0.170780724174654,0.188451360544218,0.181391519434629,0.210968428184282,0.197918223234624,0.174138946015424,0.202947317744154,0.206834361851332,0.181440967283073,0.194095286624204,0.207193139841689
"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213786894923259,0.188836540962289,0.185878156565657,0.188983945578231,0.197183310533516,0.181192651757189,0.211127210884354,0.202218374558304,0.208319512195122,0.195791230068337,0.195965552699229,0.209266299862448,0.199647265077139,0.189669701280228,0.20595872611465,0.199638918205805
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167545632798574,0.19761038961039,0.183365409622887,0.191909974747475,0.187719183673469,0.190358139534884,0.193256123535676,0.203196258503401,0.205578916372203,0.215658536585366,0.212811503416857,0.207344087403599,0.220337138927098,0.225234782608696,0.219726742532006,0.229630445859873,0.217582058047493
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202168174726989,0.17948110516934,0.206996930342385,0.194421326397919,0.191523484848485,0.192482040816327,0.205337209302326,0.205868690095847,0.227878004535147,0.225071024734982,0.221124254742547,0.217334965831435,0.201669665809769,0.224043191196699,0.235326086956522,0.211880369843528,0.238541401273885,0.220351715039578
"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182697473997028,0.190384243369735,0.169345632798574,0.194709563164109,0.188798699609883,0.191515656565657,0.178546666666667,0.185179480164159,0.168394462193823,0.177369274376417,0.171597408716137,0.184168428184282,0.174987699316629,0.166519151670951,0.182255570839065,0.180837727910238,0.16124893314367,0.192172611464968,0.160821372031662
"21",NA,NA,NA,NA,NA,NA,NA,NA,0.18935144092219,0.198833878157504,0.204685959438378,0.18277825311943,0.215098347107438,0.195776202860858,0.188713888888889,0.204238775510204,0.206355266757866,0.210211714589989,0.247497505668934,0.21975418138987,0.218591056910569,0.212252277904328,0.209142287917738,0.220411416781293,0.215238429172511,0.20645746799431,0.239851974522293,0.188274142480211
"22",NA,NA,NA,NA,NA,NA,NA,0.196530081300813,0.181498703170029,0.194010846953938,0.201452418096724,0.185022459893048,0.203681463990555,0.203960728218466,0.207077525252525,0.188479591836735,0.209445827633379,0.202245580404686,0.21683514739229,0.210767255594817,0.210884823848239,0.204341343963554,0.182851156812339,0.209837001375516,0.215660729312763,0.197043954480797,0.244868662420382,0.203662401055409
"23",NA,NA,NA,NA,NA,NA,0.212676240601504,0.216723983739837,0.20536757925072,0.206980534918276,0.205426677067083,0.190157575757576,0.217080047225502,0.209270871261378,0.216965025252525,0.206136462585034,0.224205335157319,0.208749201277955,0.221311224489796,0.236182096584217,0.218081978319783,0.20285284738041,0.209665424164524,0.222190096286107,0.219052594670407,0.216170412517781,0.225942038216561,0.222057783641161
"24",NA,NA,NA,NA,NA,0.225178846153846,0.212327067669173,0.209085230352304,0.214171325648415,0.208127637444279,0.201333853354134,0.186173083778966,0.233212042502952,0.23130156046814,0.223742550505051,0.212701360544218,0.230418194254446,0.209323322683706,0.237648752834467,0.231171024734982,0.230634281842818,0.231407175398633,0.218622236503856,0.228062723521321,0.22832762973352,0.213932147937411,0.242792611464968,0.232233905013193
"25",NA,NA,NA,NA,0.236933577981651,0.22833141025641,0.23585037593985,0.208621815718157,0.210016426512968,0.222063298662704,0.226155694227769,0.238037789661319,0.243665289256198,0.264846163849155,0.236731565656566,0.23163768707483,0.25172804377565,0.25651256656017,0.279257936507937,0.265778209658422,0.258763550135501,0.257187357630979,0.264263110539846,0.288589821182944,0.275222440392707,0.27163413940256,0.302911210191083,0.257822691292876
"26",NA,NA,NA,0.230966801619433,0.235278348623853,0.264182051282051,0.240945563909774,0.258656910569106,0.244912536023055,0.253103566121842,0.245417940717629,0.242822994652406,0.257063518299882,0.267050975292588,0.244147853535354,0.241978095238095,0.296298905608755,0.282255271565495,0.297213038548753,0.276078209658422,0.282144444444444,0.290926537585421,0.285027892030848,0.298437689133425,0.315538148667602,0.304500995732575,0.332155923566879,0.295133245382586
"27",NA,NA,0.210232524271845,0.242094129554656,0.267042018348624,0.264211378205128,0.271268721804511,0.264231707317073,0.245352161383285,0.290066716196137,0.261216224648986,0.260888770053476,0.283001652892562,0.280251365409623,0.278948611111111,0.264919727891156,0.302543365253078,0.319339936102236,0.294091836734694,0.345213898704358,0.310776422764228,0.309302277904328,0.292563624678663,0.340724209078404,0.311294670406732,0.307962019914651,0.332147133757962,0.296644327176781
"28",NA,0.215910567514677,0.222496116504854,0.217167408906883,0.216307706422018,0.245890705128205,0.226941353383459,0.229556233062331,0.239735446685879,0.245833135215453,0.209192823712949,0.238504099821747,0.235815348288076,0.200649934980494,0.224792929292929,0.218063265306122,0.213157045143639,0.231256443024494,0.235433333333333,0.255701531213192,0.232062195121951,0.226229384965831,0.236282904884319,0.267199449793673,0.234932678821879,0.246471977240398,0.22526101910828,0.246764248021108
