"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807053530073447,0.718636363636364,0.852586206896552,0.838454609148233,0.752572981502586,0.794378478664193,0.827645259938838,0.834556842672414,0.769779027325639,0.783746556473829,0.827609729476885,0.808405301951852,0.745509540560708,0.718234071175248,0.763656655844156,0.793432040575849,0.692875874125874,0.754192422161172,0.777773864036633,0.775962293794187,0.754684261726515,0.724012969673851,0.817199873297434,0.735362004804748,0.83603244668654,0.720656934306569,0.766990291262136,0.809328102621583,0.756779100529101,0.808463569542568,0.783259259259259,0.664449896694215,0.755132776001967,0.813289118152788,0.730867720222417,0.64877161055505
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766845531315975,0.792000264672798,0.736789772727273,0.843614303959132,0.832023821439295,0.753151573595161,0.787050092764378,0.834923547400612,0.827670393318966,0.769409095393114,0.78689492325856,0.82484212988228,0.817215526240866,0.75049301780194,0.712088785618197,0.762784090909091,0.805352050139181,0.718458624708625,0.77240728021978,0.787971116590349,0.793778476040848,0.771560292687053,0.77975395765783,0.807633829585049,0.692237034245607,0.844817702361844,0.734306569343066,0.713148554128823,0.799333706955601,0.768716931216931,0.797206165703276,0.74641975308642,0.667936466942149,0.746803540693386,0.785359862441661,0.743360403863038,0.670382165605096
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754437984496124,0.764426460239268,0.789518957189175,0.706761363636364,0.845338441890166,0.827494745270744,0.751380731130008,0.785936920222635,0.827584097859327,0.83349609375,0.779409588635691,0.790805785123967,0.83702346612614,0.819335041599443,0.772385673169172,0.718111776935306,0.78023538961039,0.811756066738392,0.736072261072261,0.77363782051282,0.773353293413174,0.784257659073056,0.794579791058664,0.781851993133702,0.831728434167459,0.731522916764803,0.843886149965604,0.726605839416058,0.768556216724084,0.79301326359051,0.789087301587302,0.806857917647898,0.759061728395062,0.684336260330578,0.763123924268503,0.793269466961435,0.776357184664911,0.651956323930846
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810870041639272,0.762596899224806,0.767527269528501,0.802041288956527,0.717755681818182,0.838633461047254,0.833550195175658,0.757122819321469,0.789202226345084,0.824862385321101,0.835769127155172,0.779989148663313,0.798037190082645,0.848503157402354,0.817705861883522,0.754303912162882,0.704139660022013,0.736525974025974,0.80738425807333,0.719915501165501,0.762162316849817,0.77393448397323,0.772835820895522,0.801008755234107,0.76416173946214,0.785397529299968,0.73409015968722,0.800017197890392,0.732664233576642,0.765554859588684,0.800921601594122,0.7807208994709,0.788999500463855,0.732987654320988,0.676588326446281,0.725780673715269,0.788405797101449,0.762510974539069,0.623521383075523
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849362349362349,0.80692526846373,0.749437984496124,0.772343420126671,0.80349698934692,0.718153409090909,0.834514687100894,0.826919227304574,0.750048216007715,0.801558441558442,0.843470948012232,0.835381869612069,0.780815329979284,0.799660566706021,0.846105870429563,0.813672455790706,0.771919304978147,0.745383392442216,0.774594155844156,0.81509469405878,0.742438811188811,0.76181891025641,0.781666079605495,0.807588373919874,0.800279152391828,0.775081060461568,0.832024073487488,0.797776626313062,0.831116716349461,0.762408759124088,0.799613738386053,0.800734790460178,0.812268518518519,0.826928566331264,0.778888888888889,0.70415805785124,0.761003196459307,0.8240972733972,0.772516095990635,0.69722474977252
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791112396375554,0.827980577980578,0.819841661187815,0.764244186046512,0.77707160450387,0.797641103685569,0.716988636363636,0.825925925925926,0.827144429986988,0.753370737266591,0.799833024118738,0.830535168195719,0.845147494612069,0.768323961724376,0.810802833530106,0.832287362594527,0.801730410300212,0.76165920477561,0.7377094288859,0.806737012987013,0.828824905647489,0.747741841491842,0.757011217948718,0.815973934483973,0.803205027494108,0.798576745759844,0.757390806790006,0.840893253088375,0.803499929341938,0.840073950928686,0.733467153284671,0.81266311723562,0.839031072918613,0.822585978835979,0.817151930350389,0.801654320987654,0.701510847107438,0.804524219326285,0.839597150577254,0.759273485513608,0.712010919017288
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772184253690541,0.780436668594563,0.836580086580087,0.809144203374973,0.752829457364341,0.755431914144968,0.787782041950639,0.723352272727273,0.828256704980843,0.801621459313382,0.737906548610502,0.790983302411874,0.819571865443425,0.832149110991379,0.752231922659564,0.770267611176702,0.830299368519529,0.783556356964348,0.776329815584692,0.751987281399046,0.784780844155844,0.803516232047407,0.753088578088578,0.769559867216117,0.799418809439944,0.789190887666928,0.783149346529628,0.757581537287812,0.828909302080034,0.784233831080126,0.838425819766109,0.735656934306569,0.780874830358075,0.815306058907778,0.786177248677249,0.785984443017198,0.807135802469136,0.731082128099174,0.792291615441357,0.814173421763694,0.76763242610477,0.741810737033667
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77175160697888,0.762329141607436,0.768507807981492,0.809406809406809,0.809541420118343,0.742732558139535,0.757938951442646,0.783828492026732,0.729801136363636,0.83205619412516,0.801020918826944,0.717892522135531,0.792319109461967,0.806131498470948,0.829034213362069,0.762503699319325,0.77767119244392,0.828389334996492,0.785517699534972,0.757435241445475,0.695517916106151,0.794926948051948,0.800459381457383,0.771139277389277,0.789491758241758,0.808893976752378,0.778868813825609,0.790138730279575,0.735170703795537,0.815172632245803,0.815558905271091,0.840618550791103,0.735656934306569,0.805042279987473,0.80344355190236,0.79973544973545,0.812638264468708,0.772123456790124,0.676330061983471,0.8065834767642,0.817956276099238,0.769187152472929,0.68926296633303
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80393364539706,0.751090449954086,0.764570803717879,0.765519568151147,0.795425295425295,0.79468003506465,0.733352713178295,0.747800844475721,0.785300734467015,0.731818181818182,0.841954022988506,0.802872585326794,0.728429911457877,0.780408163265306,0.796284403669725,0.801724137931034,0.744266055045872,0.720459464777647,0.810653309425431,0.763753123912562,0.735968979852894,0.685428641310994,0.740665584415584,0.783159997950715,0.751908508158508,0.763836423992674,0.756639661852765,0.766897093479969,0.757835300088821,0.745851611672706,0.790381163551895,0.77285788308446,0.798827677138271,0.732262773722628,0.767251278839127,0.790242231770347,0.775297619047619,0.79745593377578,0.765679012345679,0.61822055785124,0.781872387509221,0.784229918938836,0.750438981562774,0.742265696087352
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75216729534776,0.776237989652624,0.748565197428834,0.760852925095681,0.761736070946597,0.795074295074295,0.78195540214771,0.755542635658915,0.742478888106967,0.786111294911665,0.713778409090909,0.838282247765006,0.795866279651687,0.725028491277286,0.804155844155844,0.781039755351682,0.778859105603448,0.724080102594456,0.723583234946871,0.813206517502144,0.723371611148018,0.719619443556124,0.702794423382659,0.7328125,0.737691480096316,0.744682400932401,0.768071771978022,0.710778443113772,0.785137470542027,0.771877511314131,0.719626168224299,0.763784183296378,0.726623957793584,0.802955170832378,0.709817518248175,0.77320179559453,0.759044772401768,0.775099206349206,0.780150574466567,0.770123456790124,0.60989152892562,0.722399803294812,0.78508965856055,0.715539947322212,0.670382165605096
