"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176802200488998,0.183383055555556,0.194776496674058,0.172519061583578,0.177288450704225,0.191639473684211,0.209473394495413,0.208483389830508,0.176352141057935,0.170646494464945,0.198847393364929,0.184959347826087,0.189227446300716,0.20907023255814,0.215275157894737,0.200342205323194,0.186017125984252,0.178941621621622,0.174061894273128,0.19899012345679,0.194709164420485,0.199367696629213,0.213586013986014,0.192843325526932,0.183219347319347,0.169297810218978,0.191591076115486,0.21177896039604,0.18236933560477,0.175402339181287
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20461014084507,0.172403178484108,0.183059722222222,0.193367627494457,0.169010850439883,0.200721690140845,0.191177368421053,0.202706880733945,0.200976271186441,0.179390428211587,0.185868450184502,0.195527725118483,0.197375217391304,0.203738663484487,0.199887441860465,0.216790315789474,0.194483269961977,0.181412204724409,0.20495972972973,0.175894273127753,0.210768209876543,0.226820485175202,0.221201404494382,0.201358391608392,0.219251990632318,0.196182051282051,0.170860948905109,0.192077952755906,0.224470792079208,0.219412606473595,0.219273099415205
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207956910569106,0.201167887323944,0.199736919315403,0.184803333333333,0.193920399113082,0.181639589442815,0.18810338028169,0.191440526315789,0.205159174311927,0.205014576271186,0.201174307304786,0.185741328413284,0.223262796208531,0.236967608695652,0.211267780429594,0.217588604651163,0.214720842105263,0.244619011406844,0.197326181102362,0.216443243243243,0.204863876651982,0.234152777777778,0.239311590296496,0.229032865168539,0.212602797202797,0.219555035128806,0.186672494172494,0.180586131386861,0.223707349081365,0.22960396039604,0.185982112436116,0.211889473684211
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195524915824916,0.239565853658537,0.217080281690141,0.239347677261614,0.211290277777778,0.227395121951219,0.220731085043988,0.239101126760563,0.216692631578947,0.220806651376147,0.241730508474576,0.252817632241814,0.234649077490775,0.252349052132701,0.27967152173913,0.272219093078759,0.285572325581395,0.256746947368421,0.303527756653992,0.250028346456693,0.296445405405405,0.270916740088106,0.292300617283951,0.266071428571429,0.292754494382023,0.310337412587413,0.285203512880562,0.290501165501166,0.241715328467153,0.283592125984252,0.322908910891089,0.284332879045997,0.290850292397661
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202631439393939,0.220383838383838,0.224741260162602,0.217491549295775,0.205321760391198,0.203850555555556,0.211888913525499,0.228391202346041,0.217315211267606,0.208692105263158,0.222846559633028,0.240900338983051,0.240395214105793,0.24850221402214,0.25088672985782,0.255893695652174,0.248207398568019,0.249828604651163,0.248488631578947,0.245696958174905,0.236393700787402,0.287963243243243,0.234630396475771,0.258696296296296,0.286187061994609,0.29264691011236,0.281428671328671,0.289680093676815,0.293460372960373,0.239220072992701,0.272244881889764,0.302787376237624,0.297486882453152,0.281115204678363
"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184430434782609,0.148980681818182,0.170787542087542,0.200235975609756,0.186135774647887,0.189733251833741,0.180165833333333,0.189766297117517,0.167496187683284,0.179869577464789,0.192428421052632,0.197104128440367,0.188513559322034,0.189345340050378,0.192868634686347,0.203411848341232,0.218913043478261,0.19467923627685,0.217292325581395,0.204183157894737,0.207089733840304,0.183228149606299,0.201048918918919,0.199524669603524,0.205199074074074,0.197347708894879,0.212864606741573,0.212526223776224,0.218457142857143,0.201792540792541,0.17663795620438,0.203947244094488,0.247602227722772,0.196473253833049,0.192426900584795
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200762739726027,0.196613043478261,0.180995833333333,0.183743097643098,0.214242886178862,0.190935774647887,0.180227139364303,0.177571944444444,0.196760310421286,0.191191495601173,0.198678028169014,0.209881052631579,0.203212614678899,0.194568474576271,0.196151889168766,0.197358487084871,0.230122985781991,0.235626086956522,0.20723723150358,0.211452558139535,0.223351789473684,0.220253231939163,0.192441732283465,0.244583783783784,0.213950440528634,0.219906172839506,0.205418059299191,0.220906741573034,0.224892307692308,0.212270725995316,0.220782284382284,0.199448175182482,0.22675905511811,0.242337376237624,0.223115332197615,0.230702923976608
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213279682539683,0.209165205479452,0.211140217391304,0.194382196969697,0.201991582491582,0.221243699186992,0.210967042253521,0.204460880195599,0.198539444444444,0.218467184035477,0.202681231671554,0.217742253521127,0.219063684210526,0.211419266055046,0.217709152542373,0.230351889168766,0.221276014760148,0.24807654028436,0.225307826086957,0.212020286396181,0.230831627906977,0.246643157894737,0.250271863117871,0.229663582677165,0.236351081081081,0.228027092511013,0.241115740740741,0.251052021563342,0.240839887640449,0.246291958041958,0.228638407494145,0.243078321678322,0.199245620437956,0.248670603674541,0.25357698019802,0.243418739352641,0.240557894736842
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181556983240223,0.192004126984127,0.189183287671233,0.195863043478261,0.156046590909091,0.171382154882155,0.19970243902439,0.186720281690141,0.175936674816626,0.170505,0.206560088691796,0.183717595307918,0.178486478873239,0.189521052631579,0.184405275229358,0.189641694915254,0.178055919395466,0.175015498154982,0.19501682464455,0.201822173913043,0.176931742243437,0.211046976744186,0.200539368421053,0.195140684410646,0.19113405511811,0.213635945945946,0.169616299559471,0.198632407407407,0.205045822102426,0.208365449438202,0.210571328671329,0.205914051522248,0.189033566433566,0.156885401459854,0.201329921259843,0.226255445544554,0.189699148211244,0.182321052631579
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198723776223776,0.203814245810056,0.217942857142857,0.207914794520548,0.224153985507246,0.181535606060606,0.205060606060606,0.239989024390244,0.223107605633803,0.242433740831296,0.209270277777778,0.236075166297118,0.235167448680352,0.20387014084507,0.225533421052632,0.247000917431193,0.254187457627119,0.252482871536524,0.246732287822878,0.25305971563981,0.237036956521739,0.243706443914081,0.268778139534884,0.250274736842105,0.261447148288973,0.249717322834646,0.265812972972973,0.216137004405286,0.260634259259259,0.263357681940701,0.268805898876404,0.25728986013986,0.215218032786885,0.225569463869464,0.217061678832117,0.253600262467192,0.267133663366337,0.231611413969336,0.220124561403509
